Type Objet,Commune,geo_shape,geo,Adresse
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.408964100773884, 48.83118656523327], ""type"": ""Point""}","48.83118656523327, 2.408964100773884",ROUTE CEINTURE LAC DAUMESNIL
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3532783723165838, 48.82383313951834], ""type"": ""Point""}","48.82383313951834, 2.3532783723165838",PLACE DE L ABBE G HENOCQUE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.396189220430257, 48.87333728254811], ""type"": ""Point""}","48.87333728254811, 2.396189220430257",57F RUE PIXERECOURT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3132503997621296, 48.830525202028156], ""type"": ""Point""}","48.830525202028156, 2.3132503997621296",17 RUE PAULY
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4066435758261653, 48.87606458808555], ""type"": ""Point""}","48.87606458808555, 2.4066435758261653",257F SQUARE DU DOCTEUR VARIOT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3082758893825472, 48.830210318578686], ""type"": ""Point""}","48.830210318578686, 2.3082758893825472",215 RUE VERCINGETORIX
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3740086332883146, 48.848215514916596], ""type"": ""Point""}","48.848215514916596, 2.3740086332883146",26F  AVENUE DAUMESNIL
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.338897431787559, 48.89248816113901], ""type"": ""Point""}","48.89248816113901, 2.338897431787559",25 RUE DES CLOYS
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3641875673734885, 48.8771548187028], ""type"": ""Point""}","48.8771548187028, 2.3641875673734885",2B  RUE ROBERT BLACHE
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.361348046568227, 48.875331064984806], ""type"": ""Point""}","48.875331064984806, 2.361348046568227",8  RUE DES RECOLLETS
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.3196055556182933, 48.85887347505085], ""type"": ""Point""}","48.85887347505085, 2.3196055556182933",SQUARE SAMUEL ROUSSEAU
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.369353530365025, 48.825326048487575], ""type"": ""Point""}","48.825326048487575, 2.369353530365025",RUE DU CHATEAU DES RENTIERS
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.369692040592097, 48.875543411069216], ""type"": ""Point""}","48.875543411069216, 2.369692040592097",23F RUE JULIETTE DODU
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3042528046427107, 48.891932712281566], ""type"": ""Point""}","48.891932712281566, 2.3042528046427107",RUE STEPHANE GRAPPELLI
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2379478090484, 48.85217867120726], ""type"": ""Point""}","48.85217867120726, 2.2379478090484",ROUTE DE SEVRES A NEUILLY
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3856834394761046, 48.871316932520934], ""type"": ""Point""}","48.871316932520934, 2.3856834394761046",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2876586451112595, 48.86152088830734], ""type"": ""Point""}","48.86152088830734, 2.2876586451112595",JARDIN SUD DU TROCADERO
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3048768948245533, 48.829727135301006], ""type"": ""Point""}","48.829727135301006, 2.3048768948245533",122F  RUE CASTAGNARY
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2836005812415596, 48.856115208614476], ""type"": ""Point""}","48.856115208614476, 2.2836005812415596",PARC DE PASSY
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2728668113364137, 48.86860948626859], ""type"": ""Point""}","48.86860948626859, 2.2728668113364137",AVENUE DE POLOGNE
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3854760427583237, 48.852305857440115], ""type"": ""Point""}","48.852305857440115, 2.3854760427583237",CITE PROST
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3942000681385416, 48.86558883991362], ""type"": ""Point""}","48.86558883991362, 2.3942000681385416",9 RUE DE LA BIDASSOA
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409850639526914, 48.851632436725616], ""type"": ""Point""}","48.851632436725616, 2.409850639526914",JARDIN DE LA GARE DE CHARONNE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4035434990324136, 48.849058445684506], ""type"": ""Point""}","48.849058445684506, 2.4035434990324136",SQUARE SARAH BERNHARDT
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.385276063487114, 48.882635615470384], ""type"": ""Point""}","48.882635615470384, 2.385276063487114",PARC DES BUTTES CHAUMONT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409755803370892, 48.866154568656555], ""type"": ""Point""}","48.866154568656555, 2.409755803370892",RUE LE VAU
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3477659669582915, 48.821360760746394], ""type"": ""Point""}","48.821360760746394, 2.3477659669582915",28  RUE DES LONGUES RAIES
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3541149565952924, 48.876067306991864], ""type"": ""Point""}","48.876067306991864, 2.3541149565952924",COUR DE LA FERME SAINT LAZARE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3290895889547865, 48.889748710227785], ""type"": ""Point""}","48.889748710227785, 2.3290895889547865",CHEMIN SAINT NICOLAS
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.329499548599533, 48.8885261593708], ""type"": ""Point""}","48.8885261593708, 2.329499548599533",AVENUE DU TUNNEL
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.329295825962962, 48.83933099226429], ""type"": ""Point""}","48.83933099226429, 2.329295825962962",RUE LEOPOLD ROBERT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3991099069807937, 48.85921767791131], ""type"": ""Point""}","48.85921767791131, 2.3991099069807937",RUE DE LESSEPS
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.393517655153983, 48.86022364701611], ""type"": ""Point""}","48.86022364701611, 2.393517655153983",ROND POINT CASIMIR PERIER
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3624049933356055, 48.87459718214499], ""type"": ""Point""}","48.87459718214499, 2.3624049933356055",RUE LUCIEN SAMPAIX
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2595781646466864, 48.86319256640411], ""type"": ""Point""}","48.86319256640411, 2.2595781646466864",ROUTE DE LA GRANDE CASCADE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3539274847975595, 48.821498060438884], ""type"": ""Point""}","48.821498060438884, 2.3539274847975595",RUE DES LONGUES RAIES
FONTAINE_BOIS,PARIS 1ER ARRONDISSEMENT,"{""coordinates"": [2.3450264102838325, 48.862038755498915], ""type"": ""Point""}","48.862038755498915, 2.3450264102838325",RUE DU CINEMA
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.318388415401376, 48.8938354709207], ""type"": ""Point""}","48.8938354709207, 2.318388415401376",RUE ERNEST GOUIN
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3999644192015586, 48.86616611739004], ""type"": ""Point""}","48.86616611739004, 2.3999644192015586",RUE BELGRAND
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3850632608792846, 48.87061758330609], ""type"": ""Point""}","48.87061758330609, 2.3850632608792846",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.349183178920646, 48.82195585564362], ""type"": ""Point""}","48.82195585564362, 2.349183178920646",RUE BRILLAT SAVARIN
FONTAINE_BOIS,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.362736959164138, 48.85104602069988], ""type"": ""Point""}","48.85104602069988, 2.362736959164138",RUE DE SULLY
FONTNE_WALLACE,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3478278345210453, 48.844554325476096], ""type"": ""Point""}","48.844554325476096, 2.3478278345210453",3F RUE DE L ESTRAPADE
FONTNE_WALLACE,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.280340869477181, 48.85617302208153], ""type"": ""Point""}","48.85617302208153, 2.280340869477181",9 FACE RUE DE L ANNONCIATION
FONTNE_WALLACE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3533236600041714, 48.85836339552709], ""type"": ""Point""}","48.85836339552709, 2.3533236600041714",16  RUE DU TEMPLE
FONTNE_WALLACE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3444019001526955, 48.89451860068844], ""type"": ""Point""}","48.89451860068844, 2.3444019001526955",PLACE MICHEL PETRUCCIANI
FTNE_PETILLANTE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.273707243276085, 48.842212617426256], ""type"": ""Point""}","48.842212617426256, 2.273707243276085",129S QUAI ANDRE CITROEN
FTNE_PETILLANTE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.378007489000833, 48.83103888356521], ""type"": ""Point""}","48.83103888356521, 2.378007489000833",19 RUE NEUVE TOLBIAC
FTNE_POING_EAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409849441591312, 48.85636746631877], ""type"": ""Point""}","48.85636746631877, 2.409849441591312",111 RUE SAINT BLAISE
BORNE_FONTAINE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3128939116029996, 48.84274722972126], ""type"": ""Point""}","48.84274722972126, 2.3128939116029996",37F BOULEVARD PASTEUR
BORNE_FONTAINE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.287589053637282, 48.84889970875004], ""type"": ""Point""}","48.84889970875004, 2.287589053637282",59 RUE SAINT CHARLES
FONTAINE_2EN1,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3607721307505116, 48.82908857899252], ""type"": ""Point""}","48.82908857899252, 2.3607721307505116",F54  RUE CHARLES MOUREU
FONTAINE_2EN1,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.324685463570792, 48.86018996133431], ""type"": ""Point""}","48.86018996133431, 2.324685463570792",2  RUE DE LA LEGION D HONNEUR
FONTAINE_ARCEAU,PARIS 2EME ARRONDISSEMENT,"{""coordinates"": [2.340577565167346, 48.86631073571218], ""type"": ""Point""}","48.86631073571218, 2.340577565167346",3 PLACE DES PETITS PERES
FONTAINE_ARCEAU,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3284729973273883, 48.821602720233905], ""type"": ""Point""}","48.821602720233905, 2.3284729973273883",1  RUE GEORGES DE PORTO RICHE
FONTAINE_ARCEAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.410220109800539, 48.87159049203033], ""type"": ""Point""}","48.87159049203033, 2.410220109800539",8F  RUE PIERRE FONCIN
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4611426411768464, 48.83410580204466], ""type"": ""Point""}","48.83410580204466, 2.4611426411768464",ROUTE CIRCULAIRE LAC MINIMES
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3833205179435084, 48.87131527466655], ""type"": ""Point""}","48.87131527466655, 2.3833205179435084",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3535941491189134, 48.8452869947091], ""type"": ""Point""}","48.8452869947091, 2.3535941491189134",4  RUE DES ARENES
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.353369582240407, 48.845197860568504], ""type"": ""Point""}","48.845197860568504, 2.353369582240407",RUE DES ARENES
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.404646069441121, 48.846298159331766], ""type"": ""Point""}","48.846298159331766, 2.404646069441121",CITE DEBERGUE
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2972291171681314, 48.841813279630216], ""type"": ""Point""}","48.841813279630216, 2.2972291171681314",SQUARE SAINT LAMBERT
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3836703754390545, 48.835251374294856], ""type"": ""Point""}","48.835251374294856, 2.3836703754390545",PARC DE BERCY
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2556411123088713, 48.847483439606066], ""type"": ""Point""}","48.847483439606066, 2.2556411123088713",PLACE DE LA PORTE D AUTEUIL
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3669340063812845, 48.88808419562431], ""type"": ""Point""}","48.88808419562431, 2.3669340063812845",64F  RUE D AUBERVILLIERS
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.2949236368928383, 48.85690106211306], ""type"": ""Point""}","48.85690106211306, 2.2949236368928383",ALLEE THOMY THIERRY
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.310913595812905, 48.857578818520295], ""type"": ""Point""}","48.857578818520295, 2.310913595812905",SQUARE SANTIAGO DU CHILI
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.381552461933467, 48.85203011612612], ""type"": ""Point""}","48.85203011612612, 2.381552461933467",SQUARE LOUIS MAJORELLE
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3945000722730065, 48.85497877096053], ""type"": ""Point""}","48.85497877096053, 2.3945000722730065",JARDIN DAMIA
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3858788455083637, 48.85925236214253], ""type"": ""Point""}","48.85925236214253, 2.3858788455083637",170F  RUE DE LA ROQUETTE
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.38913464761254, 48.85611948982465], ""type"": ""Point""}","48.85611948982465, 2.38913464761254",159 RUE DE CHARONNE
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.280452873278815, 48.83881624080827], ""type"": ""Point""}","48.83881624080827, 2.280452873278815",124  AVENUE FELIX FAURE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3859902439789473, 48.870477917597164], ""type"": ""Point""}","48.870477917597164, 2.3859902439789473",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3576029943841577, 48.82273443557051], ""type"": ""Point""}","48.82273443557051, 2.3576029943841577",10F  RUE DE L INDUSTRIE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2830876751745435, 48.85552666241358], ""type"": ""Point""}","48.85552666241358, 2.2830876751745435",PARC DE PASSY
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.318666669076746, 48.823993729121185], ""type"": ""Point""}","48.823993729121185, 2.318666669076746",SQUARE JEAN MOULIN
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3155758943264972, 48.890262319658106], ""type"": ""Point""}","48.890262319658106, 2.3155758943264972",PARC CLICHY BATIGNOLLES MARTIN LUTHER KING
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3382363308425416, 48.898547426053014], ""type"": ""Point""}","48.898547426053014, 2.3382363308425416",RUE MARCEL SEMBAT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4058852981385788, 48.85774031659603], ""type"": ""Point""}","48.85774031659603, 2.4058852981385788",14F SQUARE DE LA SALAMANDRE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.387677575649381, 48.86603520547597], ""type"": ""Point""}","48.86603520547597, 2.387677575649381",RUE DES CENDRIERS
FONTAINE_BOIS,PARIS 3EME ARRONDISSEMENT,"{""coordinates"": [2.3613753912567166, 48.86016034442324], ""type"": ""Point""}","48.86016034442324, 2.3613753912567166",JARDIN DE L HOTEL SALE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.356137557051948, 48.88614026722616], ""type"": ""Point""}","48.88614026722616, 2.356137557051948",16  RUE AFFRE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2853887233588206, 48.86271587744574], ""type"": ""Point""}","48.86271587744574, 2.2853887233588206",AVENUE CHAUVET
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.326544587422747, 48.840179172621916], ""type"": ""Point""}","48.840179172621916, 2.326544587422747",AVENUE DU BOULEVARD
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2999120301983846, 48.83229650128015], ""type"": ""Point""}","48.83229650128015, 2.2999120301983846",4  PLACE JACQUES MARETTE
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.299262250719804, 48.83263773799528], ""type"": ""Point""}","48.83263773799528, 2.299262250719804",4  PLACE JACQUES MARETTE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.257578385464853, 48.85171828519537], ""type"": ""Point""}","48.85171828519537, 2.257578385464853",AVENUE DU MARECHAL LYAUTEY
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2574993258528693, 48.852122166850016], ""type"": ""Point""}","48.852122166850016, 2.2574993258528693",SQUARE DE ROCAMADOUR
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3824263482180363, 48.87931143223579], ""type"": ""Point""}","48.87931143223579, 2.3824263482180363",AVENUE JACQUES DE LINIERS
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3732669474169152, 48.873928786316434], ""type"": ""Point""}","48.873928786316434, 2.3732669474169152",RUE DU CHALET
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.384870720299323, 48.87150833462735], ""type"": ""Point""}","48.87150833462735, 2.384870720299323",RUE PIAT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3306146629238698, 48.82064259911622], ""type"": ""Point""}","48.82064259911622, 2.3306146629238698",CITE INTERNATIONALE UNIVERSITAIRE DE PARIS
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.383060957373226, 48.87088003151488], ""type"": ""Point""}","48.87088003151488, 2.383060957373226",RUE DE PALI KAO
FONTAINE_BOIS,PARIS 1ER ARRONDISSEMENT,"{""coordinates"": [2.3453591958016213, 48.862583707402635], ""type"": ""Point""}","48.862583707402635, 2.3453591958016213",ALLEE BLAISE CENDRARS
FONTAINE_TOTEM,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.305665374601758, 48.862790894219415], ""type"": ""Point""}","48.862790894219415, 2.305665374601758",71F QUAI D ORSAY
FONTNE_WALLACE,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3174695115342545, 48.88682435998883], ""type"": ""Point""}","48.88682435998883, 2.3174695115342545",75F PLACE CHARLES FILLION
FONTNE_WALLACE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3995103740037, 48.86492513742453], ""type"": ""Point""}","48.86492513742453, 2.3995103740037",1 RUE BELGRAND
FONTNE_WALLACE,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.37744069870271, 48.867787027350154], ""type"": ""Point""}","48.867787027350154, 2.37744069870271",92F  RUE JEAN PIERRE TIMBAUD
FONTNE_WALLACE,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.379324042473609, 48.87646028307431], ""type"": ""Point""}","48.87646028307431, 2.379324042473609",51F AVENUE SIMON BOLIVAR
FONTNE_WALLACE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.352466207759615, 48.88497114563606], ""type"": ""Point""}","48.88497114563606, 2.352466207759615",28F  RUE DE LA GOUTTE D OR
BORNE_FONTAINE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.392984251797132, 48.87145649318315], ""type"": ""Point""}","48.87145649318315, 2.392984251797132",8F  PLACE DU GUIGNIER
BORNE_FONTAINE,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.366896911169023, 48.864182567166964], ""type"": ""Point""}","48.864182567166964, 2.366896911169023",124  RUE AMELOT
FONTAINE_2EN1,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3965929279791243, 48.850237448968585], ""type"": ""Point""}","48.850237448968585, 2.3965929279791243",6  AVENUE DE BOUVINES
FONTAINE_2EN1,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3534776107578232, 48.87101040844486], ""type"": ""Point""}","48.87101040844486, 2.3534776107578232",7 RUE DE METZ
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3305875269558394, 48.899905684082206], ""type"": ""Point""}","48.899905684082206, 2.3305875269558394",AVENUE DE LA PTE DE SAINT OUEN
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3152380182920953, 48.83558883761192], ""type"": ""Point""}","48.83558883761192, 2.3152380182920953",JARDIN DE L ABBE LEMIRE
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3454109705257244, 48.851650286227205], ""type"": ""Point""}","48.851650286227205, 2.3454109705257244",2  SQUARE ANDRE LEFEVRE
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3538774593188885, 48.83890082384776], ""type"": ""Point""}","48.83890082384776, 2.3538774593188885",SQUARE SCIPION
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3834546178384515, 48.83369152226943], ""type"": ""Point""}","48.83369152226943, 2.3834546178384515",RUE JOSEPH KESSEL
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3619174791675754, 48.83235704892765], ""type"": ""Point""}","48.83235704892765, 2.3619174791675754",SQUARE LOUIS SAY
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.338099241434876, 48.89213929659785], ""type"": ""Point""}","48.89213929659785, 2.338099241434876",25 RUE DES CLOYS
FONTAINE_BOIS,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3339095947677433, 48.85417875365801], ""type"": ""Point""}","48.85417875365801, 2.3339095947677433",SQUARE LAURENT PRACHE
