route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;Pointgeo;Nom_commune;ArRAccessibility;latitude;longitude
IDFM:C01094;57;IDFM:25313;Reuilly - Diderot;RATP;Paris 12e;48.84748355449579,2.3873614106494285;Paris;true;48.84748355449579;2.3873614106494285
IDFM:C01143;114;IDFM:37144;Tremblay - Pépinière;RATP;Paris 12e;48.84247628550012,2.448816911248994;Paris;true;48.84247628550012;2.448816911248994
IDFM:C01098;62;IDFM:23620;René Coty;RATP;Paris 14e;48.82730400486436,2.3355502573593276;Paris;true;48.82730400486436;2.335550257359328
IDFM:C01098;62;IDFM:40055;Bibliothèque François Mitterrand;RATP;Paris 13e;48.830045260684656,2.376981794982587;Paris;true;48.830045260684656;2.376981794982587
IDFM:C01098;62;IDFM:24013;Bibliothèque Rue Mann;RATP;Paris 13e;48.82872037119683,2.37816911925068;Paris;true;48.82872037119683;2.37816911925068
IDFM:C01099;63;IDFM:478362;Route de Suresnes;RATP;Paris 16e;48.868731218914895,2.2652367443045103;Paris;true;48.868731218914895;2.2652367443045103
IDFM:C01099;63;IDFM:25322;Porte de la Muette - Octave Feuillet;RATP;Paris 16e;48.86295717841315,2.269611978559542;Paris;true;48.86295717841315;2.269611978559542
IDFM:C01099;63;IDFM:28416;Rue du Bac - René Char;RATP;Paris 7e;48.855673607568065,2.326547634669963;Paris;true;48.85567360756807;2.326547634669963
IDFM:C01100;64;IDFM:22735;Gambetta - Mairie du 20e;RATP;Paris 20e;48.86573702142918,2.399128964369111;Paris;true;48.86573702142918;2.399128964369111
IDFM:C01100;64;IDFM:27097;Daumesnil - Félix Eboue;RATP;Paris 12e;48.83891868124536,2.393838411564772;Paris;true;48.83891868124536;2.393838411564772
IDFM:C01100;64;IDFM:26369;Porte des Lilas - Métro;RATP;Paris 20e;48.87677259564687,2.4064870012482813;Paris;true;48.87677259564687;2.4064870012482813
IDFM:C01294;341;IDFM:36744;Pereire - Maréchal Juin;RATP;Paris 17e;48.88424784894597,2.2971866752771737;Paris;true;48.88424784894597;2.2971866752771737
IDFM:C01102;66;IDFM:480944;Opéra;RATP;Paris 9e;48.87139207156199,2.332588422182872;Paris;true;48.87139207156199;2.332588422182872
IDFM:C01102;66;IDFM:22811;Brochant - Cardinet;RATP;Paris 17e;48.89119560228636,2.318259741290683;Paris;true;48.89119560228636;2.318259741290683
IDFM:C01103;67;IDFM:26184;Île Saint-Louis;RATP;Paris 4e;48.851654898523144,2.356213291456837;Paris;true;48.85165489852314;2.356213291456837
IDFM:C01103;67;IDFM:28017;Amiral Mouchez;RATP;Paris 13e;48.82176542767411,2.3439836567694754;Paris;true;48.82176542767411;2.3439836567694754
IDFM:C01104;68;IDFM:20125;Rue du Cherche Midi;RATP;Paris 6e;48.8498600979486,2.3274949316637743;Paris;true;48.8498600979486;2.3274949316637743
IDFM:C01104;68;IDFM:26753;Victor Considérant;RATP;Paris 14e;48.83520719017742,2.3319073416068368;Paris;true;48.83520719017742;2.3319073416068368
IDFM:C01105;69;IDFM:26301;Martin Nadaud;RATP;Paris 20e;48.86477957752652,2.394737068348767;Paris;true;48.86477957752652;2.394737068348767
