route_id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;OperatorName;Pointgeo;Nom_commune
IDFM:C01087;46;IDFM:25522;Rue de la Gare de Reuilly;2.393854078369102;48.84108622017213;RATP;48.84108622017213,2.393854078369102;Paris
IDFM:C01087;46;IDFM:24801;Porte Dorée;2.4071935046714663;48.8350643928247;RATP;48.8350643928247,2.4071935046714663;Paris
IDFM:C01087;46;IDFM:37532;Parc Zoologique;2.4148252343509;48.83362701705445;RATP;48.83362701705445,2.4148252343509;Paris
IDFM:C01087;46;IDFM:21174;Château de Vincennes;2.440786508761315;48.84421074399312;RATP;48.84421074399312,2.440786508761315;Paris
IDFM:C01087;46;IDFM:24803;Tourelle - Daumesnil;2.4294895338126548;48.8393278600126;RATP;48.839327860012595,2.4294895338126548;Paris
IDFM:C01087;46;IDFM:25523;Rue de la Gare de Reuilly;2.39375473260212;48.84142747346534;RATP;48.84142747346534,2.3937547326021202;Paris
IDFM:C01087;46;IDFM:22745;Magenta - Saint-Martin;2.3585221328545063;48.874438723193535;RATP;48.874438723193535,2.3585221328545063;Paris
IDFM:C01088;47;IDFM:24443;Cité - Parvis Notre-Dame;2.3476687797691214;48.854900255670486;RATP;48.854900255670486,2.3476687797691214;Paris
IDFM:C01088;47;IDFM:37118;Petit Pont;2.346377328008588;48.85246495215264;RATP;48.852464952152644,2.3463773280085873;Paris
IDFM:C01088;47;IDFM:28418;Dante;2.346032753614083;48.85060140274401;RATP;48.85060140274401,2.346032753614083;Paris
IDFM:C01088;47;IDFM:28671;Maubert - Mutualité;2.3492638444294864;48.84940488793127;RATP;48.84940488793127,2.3492638444294864;Paris
IDFM:C01088;47;IDFM:36944;Place d'Italie - Mairie du 13e;2.354721856040757;48.832328552939295;RATP;48.832328552939295,2.3547218560407566;Paris
IDFM:C01088;47;IDFM:26728;Vandrezanne;2.3566733668131628;48.8276353490672;RATP;48.827635349067194,2.3566733668131628;Paris
IDFM:C01088;47;IDFM:37535;Porte d'Italie - Hélène Boucher;2.35948354407529;48.8184318134488;RATP;48.818431813448804,2.35948354407529;Paris
IDFM:C01088;47;IDFM:24445;Monge - Claude Bernard;2.3509747809674995;48.83895460924344;RATP;48.838954609243444,2.3509747809674995;Paris
IDFM:C01088;47;IDFM:37119;Cardinal Lemoine;2.3514471644872748;48.846979482629294;RATP;48.846979482629294,2.3514471644872748;Paris
IDFM:C01089;48;IDFM:26261;Jean Jaurès;2.408372687021999;48.88001051886399;RATP;48.88001051886399,2.408372687021999;Paris
IDFM:C01089;48;IDFM:26264;Hôpital Robert Debré - Pré Saint-Gervais;2.401493730827767;48.87940975006173;RATP;48.87940975006173,2.401493730827767;Paris
IDFM:C01089;48;IDFM:26266;Manin;2.385937691696184;48.88273043006686;RATP;48.88273043006686,2.385937691696184;Paris
IDFM:C01089;48;IDFM:490812;Gare du Nord;2.3577952242185183;48.881422645397386;RATP;48.881422645397386,2.3577952242185183;Paris
IDFM:C01089;48;IDFM:24815;Château Landon;2.3652072190551445;48.884142174357606;RATP;48.884142174357606,2.3652072190551445;Paris
IDFM:C01089;48;IDFM:26262;Botzaris;2.389782926946039;48.8792517047288;RATP;48.8792517047288,2.389782926946039;Paris
IDFM:C01090;52;IDFM:37128;Porte d'Auteuil;2.2577795293446914;48.8476941606681;RATP;48.8476941606681,2.2577795293446914;Paris
IDFM:C01090;52;IDFM:25393;Église d'Auteuil;2.2697130819007247;48.847965459453775;RATP;48.847965459453775,2.2697130819007247;Paris
IDFM:C01090;52;IDFM:41694;Nicolo - Jean Richepin;2.2754177154616584;48.86107684534047;RATP;48.86107684534047,2.2754177154616584;Paris
IDFM:C01090;52;IDFM:9134;Place Jean Monnet;2.281754738484097;48.86808502160341;RATP;48.86808502160341,2.281754738484097;Paris
IDFM:C01090;52;IDFM:25386;Victor Hugo - Poincaré;2.286119615873208;48.86989184359093;RATP;48.86989184359093,2.286119615873208;Paris
IDFM:C01090;52;IDFM:25413;Opéra - Rue de la Paix;2.331646281502548;48.87044250606622;RATP;48.87044250606622,2.3316462815025476;Paris
IDFM:C01090;52;IDFM:23470;Capucines - Caumartin;2.3293310442182498;48.87025868081385;RATP;48.87025868081385,2.3293310442182498;Paris
IDFM:C01090;52;IDFM:36740;Madeleine;2.323687309573504;48.87023591834605;RATP;48.870235918346054,2.3236873095735042;Paris
IDFM:C01090;52;IDFM:37114;Balzac;2.302429385911718;48.87461962548967;RATP;48.87461962548967,2.302429385911718;Paris
IDFM:C01090;52;IDFM:478513;Charles de Gaulle - Etoile;2.2965547655267886;48.87449531319693;RATP;48.87449531319693,2.2965547655267886;Paris
IDFM:C01090;52;IDFM:25391;Charles de Gaulle - Etoile - Victor Hugo;2.2934770326965905;48.87322710065285;RATP;48.87322710065285,2.2934770326965905;Paris
IDFM:C01090;52;IDFM:25402;Lycée Janson de Sailly;2.2794144910057;48.86578660611712;RATP;48.86578660611712,2.2794144910056997;Paris
IDFM:C01090;52;IDFM:481062;Porte d'Auteuil;2.258081732235951;48.8475251551985;RATP;48.847525155198504,2.258081732235951;Paris
IDFM:C01090;52;IDFM:40582;Porte d'Auteuil;2.2582629646335093;48.84723848116621;RATP;48.84723848116621,2.2582629646335093;Paris
IDFM:C01092;54;IDFM:28256;Crimée;2.376204919550937;48.89041430701464;RATP;48.89041430701464,2.376204919550937;Paris
IDFM:C01092;54;IDFM:24602;Maroc - Flandre;2.370924136585436;48.88613287977656;RATP;48.88613287977656,2.370924136585436;Paris
IDFM:C01092;54;IDFM:28388;Louis Blanc;2.3647020573287936;48.880838957717;RATP;48.880838957717,2.3647020573287936;Paris
IDFM:C01092;54;IDFM:36542;Barbès - Rochechouart;2.349821834022022;48.88332216312868;RATP;48.883322163128675,2.349821834022022;Paris
IDFM:C01092;54;IDFM:39762;Blanche;2.333002293188869;48.88378722752784;RATP;48.88378722752784,2.333002293188869;Paris
IDFM:C01092;54;IDFM:24603;Brochant - Cardinet;2.3195869174053083;48.890870400206346;RATP;48.890870400206346,2.3195869174053083;Paris
IDFM:C01092;54;IDFM:24700;Pigalle;2.337453506119359;48.8822650930108;RATP;48.8822650930108,2.337453506119359;Paris
IDFM:C01092;54;IDFM:30112;Verdun;2.361190930174902;48.87694415250814;RATP;48.87694415250814,2.361190930174902;Paris
IDFM:C01092;54;IDFM:23490;Flandre;2.378153112865929;48.892870591170485;RATP;48.892870591170485,2.378153112865929;Paris
IDFM:C01092;54;IDFM:23488;Crimée - Curial;2.3741467172323087;48.89372205898012;RATP;48.89372205898012,2.3741467172323087;Paris
IDFM:C01092;54;IDFM:420556;Crimée - Rosa Parks;2.372399605956092;48.89496296812504;RATP;48.894962968125036,2.372399605956092;Paris
IDFM:C01093;56;IDFM:25302;Docteur Netter;2.4049161821011764;48.844802145781095;RATP;48.844802145781095,2.4049161821011764;Paris
IDFM:C01093;56;IDFM:488208;Rue des Boulets;2.3900076861502657;48.85191290072296;RATP;48.85191290072296,2.3900076861502657;Paris
IDFM:C01093;56;IDFM:37544;Jean-Pierre Timbaud;2.3674941540847345;48.86538515653186;RATP;48.86538515653186,2.3674941540847345;Paris
IDFM:C01093;56;IDFM:483454;République;2.3639992362226128;48.86804667420407;RATP;48.86804667420407,2.3639992362226128;Paris
IDFM:C01093;56;IDFM:23649;Albert Kahn;2.346428517072404;48.89619101046998;RATP;48.89619101046998,2.346428517072404;Paris
IDFM:C01093;56;IDFM:8391;Porte de Clignancourt;2.345345697673567;48.89769595187419;RATP;48.89769595187419,2.345345697673567;Paris
IDFM:C01093;56;IDFM:463551;Magenta - Gare de l'Est;2.35628193771962;48.87588362124896;RATP;48.87588362124896,2.3562819377196194;Paris
IDFM:C01093;56;IDFM:23654;République - Voltaire;2.365902811483607;48.86621312443124;RATP;48.86621312443124,2.365902811483607;Paris
IDFM:C01094;57;IDFM:27092;Moulin des Prés - Tolbiac;2.3536134581949857;48.82613488092738;RATP;48.82613488092738,2.3536134581949857;Paris
IDFM:C01094;57;IDFM:9115;Verlaine;2.3532549959999343;48.82867817297096;RATP;48.82867817297096,2.3532549959999343;Paris
IDFM:C01094;57;IDFM:29812;Place d'Italie - Bobillot;2.3545967315903065;48.83033127347819;RATP;48.83033127347819,2.3545967315903065;Paris
IDFM:C01094;57;IDFM:25309;Pierre Bourdan;2.3910919050378334;48.84776341189988;RATP;48.84776341189988,2.3910919050378334;Paris
IDFM:C01094;57;IDFM:24826;Avron;2.3987402181244075;48.85099479566741;RATP;48.850994795667404,2.3987402181244075;Paris
IDFM:C01094;57;IDFM:24730;Place de la Porte de Montreuil;2.4116281608822896;48.8537569138767;RATP;48.8537569138767,2.4116281608822896;Paris
IDFM:C01094;57;IDFM:24731;Porte de Montreuil;2.410050704241252;48.853452361798766;RATP;48.853452361798766,2.4100507042412516;Paris
IDFM:C01094;57;IDFM:24830;Buzenval;2.40103367044088;48.851833701651735;RATP;48.851833701651735,2.40103367044088;Paris
IDFM:C01094;57;IDFM:25312;Hôpital Saint-Antoine;2.381047254281325;48.84674955726791;RATP;48.84674955726791,2.3810472542813246;Paris
IDFM:C01094;57;IDFM:22828;Saint-Marcel - La Pitié;2.3609745352783404;48.83901744105541;RATP;48.839017441055404,2.3609745352783404;Paris
IDFM:C01094;57;IDFM:463781;Place d'Italie - Blanqui;2.3539052894924115;48.831163956000815;RATP;48.831163956000815,2.3539052894924115;Paris
IDFM:C01094;57;IDFM:9114;Verlaine;2.3523389284101754;48.8278547852164;RATP;48.8278547852164,2.3523389284101754;Paris
IDFM:C01094;57;IDFM:37709;Abbé Georges Henocque;2.35307610514036;48.82333491358694;RATP;48.82333491358694,2.3530761051403597;Paris
IDFM:C01185;163;IDFM:11229;Boulay;2.31595902202153;48.89295415326121;RATP;48.89295415326121,2.31595902202153;Paris
IDFM:C01185;163;IDFM:25086;Jouffroy d'Abbans - Tocqueville;2.3090292146592986;48.8858546379232;RATP;48.885854637923195,2.3090292146592986;Paris
IDFM:C01185;163;IDFM:462565;Wagram - Ampère;2.302785591895505;48.88467629079633;RATP;48.88467629079633,2.302785591895505;Paris
IDFM:C01185;163;IDFM:427588;Parc Martin Luther King;2.3160936499654574;48.88893493209457;RATP;48.88893493209457,2.3160936499654574;Paris
IDFM:C01185;163;IDFM:22811;Brochant - Cardinet;2.318259741290683;48.89119560228636;RATP;48.89119560228636,2.318259741290683;Paris
IDFM:C01186;164;IDFM:488322;Porte de Champerret;2.294184523917196;48.88540831576342;RATP;48.88540831576342,2.294184523917196;Paris
IDFM:C01187;165;IDFM:8060;Square Sainte-Odile;2.295036035218418;48.88697817122749;RATP;48.88697817122749,2.295036035218418;Paris
IDFM:C01187;165;IDFM:488271;Porte de Champerret;2.2923401407439674;48.8856582355714;RATP;48.8856582355714,2.2923401407439674;Paris
IDFM:C01187;165;IDFM:26855;Porte de Champerret;2.2941091524617354;48.88593847799376;RATP;48.88593847799376,2.2941091524617354;Paris
IDFM:C01190;169;IDFM:25451;Suzanne Lenglen;2.2771489598200083;48.83355771935391;RATP;48.83355771935391,2.2771489598200083;Paris
IDFM:C01190;169;IDFM:25453;Balard;2.2782359760646758;48.83573178052293;RATP;48.835731780522934,2.2782359760646753;Paris
IDFM:C01205;184;IDFM:37535;Porte d'Italie - Hélène Boucher;2.35948354407529;48.8184318134488;RATP;48.818431813448804,2.35948354407529;Paris
IDFM:C01205;184;IDFM:40082;Poterne des Peupliers;2.351081244555821;48.820554017132345;RATP;48.820554017132345,2.351081244555821;Paris
IDFM:C01260;281;IDFM:39654;Frères Lumière;2.460568337554524;48.8181751012218;RATP;48.8181751012218,2.460568337554524;Paris
IDFM:C01273;302;IDFM:40844;Boucry;2.359120209720948;48.895639072774784;RATP;48.895639072774784,2.3591202097209476;Paris
IDFM:C01273;302;IDFM:22823;Cail - Demarquay;2.358776066784032;48.88260602490761;RATP;48.88260602490761,2.358776066784032;Paris
IDFM:C01288;325;IDFM:24021;Bibliothèque Nationale de France;2.373425083305926;48.834685410180015;RATP;48.834685410180015,2.373425083305926;Paris
IDFM:C01294;341;IDFM:472849;Pereire Levallois;2.2978128737198227;48.88533971669962;RATP;48.88533971669962,2.2978128737198227;Paris
IDFM:C01294;341;IDFM:40814;Marguerite Long - Porte d'Asnières;2.303428727394589;48.88960836823488;RATP;48.889608368234875,2.303428727394589;Paris
IDFM:C01294;341;IDFM:417933;Bois le Prêtre;2.3205960511069983;48.899239832426;RATP;48.899239832426,2.3205960511069983;Paris
IDFM:C01294;341;IDFM:462530;Epinettes - Pouchet;2.3230971511748977;48.897815083092;RATP;48.897815083092,2.3230971511748977;Paris
IDFM:C01294;341;IDFM:26007;Porte de Saint-Ouen;2.3298809026875698;48.89745753283572;RATP;48.897457532835716,2.3298809026875698;Paris
IDFM:C01294;341;IDFM:462529;Porte de Clignancourt - Croisset;2.344804435918299;48.89951860662831;RATP;48.89951860662831,2.344804435918299;Paris
IDFM:C01294;341;IDFM:427874;Porte de Clignancourt;2.3433904236446264;48.8980719545686;RATP;48.8980719545686,2.3433904236446264;Paris
IDFM:C01294;341;IDFM:9112;Pierre Demours;2.295225455771923;48.881043679187286;RATP;48.881043679187286,2.295225455771923;Paris
IDFM:C01298;350;IDFM:413167;Porte de la Chapelle;2.359498944752803;48.89811422249514;RATP;48.89811422249514,2.359498944752803;Paris
IDFM:C01298;350;IDFM:26721;Porte de la Chapelle;2.3590017101185867;48.89750901985664;RATP;48.897509019856635,2.3590017101185867;Paris
IDFM:C01299;351;IDFM:37462;Echangeur de Bagnolet;2.411968196699189;48.86468561155124;RATP;48.86468561155124,2.411968196699189;Paris
IDFM:C01299;351;IDFM:28373;Rue de Paris;2.415498538976377;48.85376688928568;RATP;48.85376688928568,2.415498538976377;Paris
IDFM:C01299;351;IDFM:24730;Place de la Porte de Montreuil;2.4116281608822896;48.8537569138767;RATP;48.8537569138767,2.4116281608822896;Paris
IDFM:C01314;388;IDFM:28642;Jean Moulin;2.318175267800713;48.82369862689453;RATP;48.82369862689453,2.318175267800713;Paris
IDFM:C01314;388;IDFM:28641;Jean Moulin;2.318160236744462;48.823806466896784;RATP;48.823806466896784,2.318160236744462;Paris
IDFM:C01727;C;IDFM:monomodalStopPlace:58757;Champ de Mars Tour Eiffel;2.289656249386548;48.8564765666592;SNCF;48.8564765666592,2.2896562493865478;Paris
IDFM:C01727;C;IDFM:monomodalStopPlace:45453;Boulainvilliers;2.274806827480264;48.856981095562965;SNCF;48.856981095562965,2.274806827480264;Paris
IDFM:C01727;C;IDFM:monomodalStopPlace:45437;Avenue Foch;2.2747712644338454;48.86985281215763;SNCF;48.86985281215763,2.2747712644338454;Paris
IDFM:C01727;C;IDFM:monomodalStopPlace:415093;Neuilly Porte Maillot;2.284217509613705;48.87834780404864;SNCF;48.878347804048644,2.284217509613705;Paris
IDFM:C01727;C;IDFM:monomodalStopPlace:44314;Péreire Levallois;2.2992286819828145;48.88602700780433;SNCF;48.88602700780433,2.2992286819828145;Paris
IDFM:C01742;A;IDFM:monomodalStopPlace:470195;Gare de Lyon;2.376365660931201;48.84340211646564;SNCF;48.84340211646564,2.376365660931201;Paris
IDFM:C01742;A;IDFM:monomodalStopPlace:45873;Auber;2.3296591495793595;48.8723488407182;SNCF;48.872348840718196,2.3296591495793595;Paris
IDFM:C01807;N66;IDFM:28433;Montparnasse 2 - Gare TGV;2.31767205647206;48.8382116716818;RATP;48.8382116716818,2.31767205647206;Paris
IDFM:C01807;N66;IDFM:28238;Armorique - Musée Postal;2.3156249547335226;48.84054732899399;RATP;48.840547328993985,2.3156249547335226;Paris
IDFM:C01807;N66;IDFM:39458;Armorique - Musée Postal;2.316462575354042;48.841091738580126;RATP;48.841091738580126,2.316462575354042;Paris
IDFM:C01807;N66;IDFM:27085;Losserand - Maine;2.323143429565277;48.83655194209328;RATP;48.83655194209328,2.3231434295652775;Paris
IDFM:C01807;N66;IDFM:40257;Porte d'Orléans;2.325528307543906;48.8238662389173;RATP;48.8238662389173,2.325528307543906;Paris
IDFM:C02027;260;IDFM:427193;Rue Henri Farman;2.2701115466247592;48.83313724209251;RATP;48.83313724209251,2.2701115466247592;Paris
IDFM:C02027;260;IDFM:427205;Suzanne Lenglen;2.2760765482825347;48.83328142008632;RATP;48.83328142008632,2.2760765482825347;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:36915;Paul Barruel;2.306187332781451;48.83712931931931;Autocars Dominique;48.83712931931931,2.306187332781451;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:22754;Pasteur - Docteur Roux;2.31234009252527;48.841670687612485;Autocars Dominique;48.841670687612485,2.31234009252527;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:22249;Institut Pasteur;2.310167984502171;48.84003931936911;Autocars Dominique;48.84003931936911,2.310167984502171;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:36919;Place d'Alleray;2.3055138395613826;48.8365498130451;Autocars Dominique;48.8365498130451,2.3055138395613826;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:36925;Rue des Entrepreneurs;2.2954999697750527;48.8426069714757;Autocars Dominique;48.8426069714757,2.2954999697750527;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:22769;Convention - Vaugirard;2.2971490726774517;48.83752623833704;Autocars Dominique;48.83752623833704,2.2971490726774513;Paris
IDFM:C01757;La Traverse Brancion-Commerce;IDFM:426125;Thureau - Dangin;2.293201723103641;48.83021803916765;Autocars Dominique;48.83021803916765,2.2932017231036412;Paris
IDFM:C01847;L;IDFM:27476;Pont Cardinet;2.3130640389387915;48.88702000474643;SNCF;48.88702000474643,2.3130640389387915;Paris
IDFM:C01402;N61;IDFM:23520;Versailles - Chardon Lagache;2.262362118640788;48.83875577411084;RATP;48.83875577411084,2.262362118640788;Paris
IDFM:C01402;N61;IDFM:29783;Versailles - Exelmans;2.265709858129561;48.84097084228893;RATP;48.84097084228893,2.265709858129561;Paris
IDFM:C01402;N61;IDFM:8443;Pont Mirabeau;2.274186800246964;48.847677905366616;RATP;48.847677905366616,2.2741868002469636;Paris
IDFM:C01402;N61;IDFM:26605;Charles Michels;2.286616796204836;48.846529531367175;RATP;48.846529531367175,2.286616796204836;Paris
IDFM:C01402;N61;IDFM:26606;Cambronne;2.3007577148931246;48.8478181637865;RATP;48.8478181637865,2.3007577148931246;Paris
IDFM:C01402;N61;IDFM:40006;Pont Mirabeau;2.273092381456201;48.84700572968468;RATP;48.84700572968468,2.273092381456201;Paris
IDFM:C01403;N62;IDFM:22769;Convention - Vaugirard;2.2971490726774517;48.83752623833704;RATP;48.83752623833704,2.2971490726774513;Paris
IDFM:C01403;N62;IDFM:39321;Vaugirard - Favorites;2.3019021969138245;48.83969457479586;RATP;48.83969457479586,2.3019021969138245;Paris
IDFM:C01403;N62;IDFM:39457;Gare Montparnasse;2.3204338337938624;48.841653984472536;RATP;48.841653984472536,2.3204338337938624;Paris
IDFM:C01403;N62;IDFM:23448;Pasteur - Lycée Buffon;2.3127012974895504;48.84321067999056;RATP;48.84321067999056,2.3127012974895504;Paris
IDFM:C01403;N62;IDFM:483873;Volontaires - Lecourbe;2.3073622770572983;48.8440612655686;RATP;48.8440612655686,2.3073622770572983;Paris
IDFM:C01403;N62;IDFM:27047;Convention - Lecourbe;2.291309295489886;48.839155619690665;RATP;48.839155619690665,2.291309295489886;Paris
IDFM:C01403;N62;IDFM:25718;Lycée Louis Armand;2.284603981467737;48.8373079667315;RATP;48.8373079667315,2.2846039814677366;Paris
IDFM:C01403;N62;IDFM:471765;Balard;2.2781721446078347;48.83640592661722;RATP;48.83640592661722,2.2781721446078347;Paris
IDFM:C01403;N62;IDFM:22988;Frères Voisin;2.273350317423995;48.82850716949414;RATP;48.82850716949414,2.273350317423995;Paris
IDFM:C01404;N32;IDFM:39471;Baron Le Roy (rue);2.38852622580607;48.83415199560599;RATP;48.83415199560599,2.38852622580607;Paris
IDFM:C01404;N32;IDFM:39798;Gare de Lyon;2.3733417280024134;48.84388545907397;RATP;48.84388545907397,2.3733417280024134;Paris
IDFM:C01405;N45;IDFM:26720;Ourcq;2.3869768548504697;48.88712446109541;RATP;48.887124461095404,2.3869768548504697;Paris
IDFM:C01405;N45;IDFM:26717;Porte de Pantin;2.392538107553209;48.88852876725605;RATP;48.88852876725605,2.392538107553209;Paris
IDFM:C01405;N45;IDFM:26718;Porte de Pantin;2.392535589687128;48.88874459162364;RATP;48.88874459162364,2.392535589687128;Paris
IDFM:C01405;N45;IDFM:26719;Ourcq;2.3876419731992464;48.88738866819125;RATP;48.88738866819125,2.3876419731992464;Paris
IDFM:C01406;N43;IDFM:28979;Porte d'Aubervilliers;2.369557333082542;48.89877912804924;RATP;48.89877912804924,2.369557333082542;Paris
IDFM:C01406;N43;IDFM:22841;Département - Marx Dormoy;2.359631792071816;48.88731408722179;RATP;48.88731408722179,2.359631792071816;Paris
IDFM:C01406;N43;IDFM:22823;Cail - Demarquay;2.358776066784032;48.88260602490761;RATP;48.88260602490761,2.358776066784032;Paris
IDFM:C01406;N43;IDFM:39925;Valenciennes;2.356489817838292;48.877818307681416;RATP;48.877818307681416,2.356489817838292;Paris
IDFM:C01406;N43;IDFM:8326;Gare du Nord;2.3579524145556947;48.88083892354633;RATP;48.88083892354633,2.3579524145556947;Paris
IDFM:C01407;N22;IDFM:8456;Maison Blanche;2.3585759115763087;48.822465162698414;RATP;48.822465162698414,2.3585759115763087;Paris
IDFM:C01407;N22;IDFM:421203;Place d'Italie - Italie 2;2.3560689680245264;48.83024927199947;RATP;48.83024927199947,2.3560689680245264;Paris
IDFM:C01407;N22;IDFM:24445;Monge - Claude Bernard;2.3509747809674995;48.83895460924344;RATP;48.838954609243444,2.3509747809674995;Paris
IDFM:C01407;N22;IDFM:28679;Cardinal Lemoine;2.351773088181544;48.84597396647622;RATP;48.84597396647622,2.351773088181544;Paris
IDFM:C01407;N22;IDFM:8447;Monge;2.3521838940098694;48.84361986659096;RATP;48.84361986659096,2.3521838940098694;Paris
IDFM:C01407;N22;IDFM:36944;Place d'Italie - Mairie du 13e;2.354721856040757;48.832328552939295;RATP;48.832328552939295,2.3547218560407566;Paris
IDFM:C01408;N63;IDFM:28433;Montparnasse 2 - Gare TGV;2.31767205647206;48.8382116716818;RATP;48.8382116716818,2.31767205647206;Paris
IDFM:C01408;N63;IDFM:28237;Pernety;2.314904379528258;48.83524591590527;RATP;48.83524591590527,2.314904379528258;Paris
IDFM:C01408;N63;IDFM:2153;Porte de Vanves;2.3041956026035315;48.827116693650815;RATP;48.827116693650815,2.3041956026035315;Paris
IDFM:C01409;N53;IDFM:27324;Balzac;2.3021184769440843;48.87441995816339;RATP;48.87441995816339,2.3021184769440843;Paris
IDFM:C01409;N53;IDFM:27325;Haussmann - Courcelles;2.310468836977542;48.87497198053192;RATP;48.87497198053192,2.310468836977542;Paris
IDFM:C01409;N53;IDFM:29453;Charles de Gaulle - Etoile - Kléber;2.2940703060965872;48.8727089816525;RATP;48.8727089816525,2.2940703060965872;Paris
IDFM:C01409;N53;IDFM:22805;Kléber - Paul Valéry;2.2917162281287187;48.8693674975051;RATP;48.8693674975051,2.2917162281287187;Paris
IDFM:C01409;N53;IDFM:28001;Place Possoz;2.2777981746488094;48.85946340119757;RATP;48.85946340119757,2.2777981746488094;Paris
IDFM:C01409;N53;IDFM:26082;Les Moulins - Camping;2.2339573113313165;48.86544133005312;RATP;48.86544133005312,2.2339573113313165;Paris
IDFM:C01411;N41;IDFM:474146;Gare de l'Est;2.35811125813658;48.87569559053747;RATP;48.87569559053747,2.35811125813658;Paris
IDFM:C01411;N41;IDFM:30112;Verdun;2.361190930174902;48.87694415250814;RATP;48.87694415250814,2.361190930174902;Paris
IDFM:C01411;N41;IDFM:26718;Porte de Pantin;2.392535589687128;48.88874459162364;RATP;48.88874459162364,2.392535589687128;Paris
IDFM:C01411;N41;IDFM:26719;Ourcq;2.3876419731992464;48.88738866819125;RATP;48.88738866819125,2.3876419731992464;Paris
IDFM:C01411;N41;IDFM:26284;Jean Jaurès - Lorraine;2.381837018592693;48.88585696848018;RATP;48.88585696848018,2.381837018592693;Paris
IDFM:C01412;N35;IDFM:39472;Ministère de l'Economie et des Finances;2.3783802207479794;48.84071901669462;RATP;48.84071901669462,2.3783802207479794;Paris
IDFM:C01412;N35;IDFM:25895;Dugommier;2.388461961104406;48.83846861544096;RATP;48.83846861544096,2.388461961104406;Paris
IDFM:C01412;N35;IDFM:10089;Porte de Charenton;2.3983682235305785;48.83127896564364;RATP;48.83127896564364,2.3983682235305785;Paris
IDFM:C01412;N35;IDFM:25894;Dugommier;2.388618905419669;48.83902702230996;RATP;48.83902702230996,2.388618905419669;Paris
IDFM:C01412;N35;IDFM:25727;Gare de Bercy;2.381793545053843;48.84012513933421;RATP;48.84012513933421,2.381793545053843;Paris
IDFM:C01413;N01;IDFM:37137;République;2.3648936104785423;48.867367924207706;RATP;48.867367924207706,2.3648936104785423;Paris
IDFM:C01413;N01;IDFM:427367;Gare d'Austerlitz;2.3642081809840203;48.843108784517646;RATP;48.843108784517646,2.3642081809840203;Paris
IDFM:C01413;N01;IDFM:22642;Rennes - d'Assas;2.329124138190035;48.849275667357055;RATP;48.849275667357055,2.329124138190035;Paris
IDFM:C01413;N01;IDFM:8434;Assemblée Nationale;2.3216550747051548;48.86193244450157;RATP;48.86193244450157,2.3216550747051548;Paris
IDFM:C01413;N01;IDFM:37722;Pont Alexandre III;2.314568109165616;48.862890342507264;RATP;48.862890342507264,2.314568109165616;Paris
IDFM:C01413;N01;IDFM:27213;Haussmann - Miromesnil;2.314480769759503;48.874707234127776;RATP;48.874707234127776,2.314480769759503;Paris
IDFM:C01413;N01;IDFM:28244;Anvers - Sacré Coeur;2.344224375525255;48.88276103006236;RATP;48.88276103006236,2.344224375525255;Paris
IDFM:C01413;N01;IDFM:26658;La Fayette - Magenta - Gare du Nord;2.353641121808296;48.87883719415337;RATP;48.87883719415337,2.353641121808296;Paris
IDFM:C01414;N02;IDFM:37568;Gare Montparnasse;2.3208653629674774;48.841998194231856;RATP;48.841998194231856,2.3208653629674774;Paris
IDFM:C01414;N02;IDFM:36168;Quai de la Rapée;2.369550279635978;48.845295519725774;RATP;48.845295519725774,2.3695502796359786;Paris
IDFM:C01414;N02;IDFM:39722;Lyon - Ledru Rollin;2.372259728116957;48.84887122101834;RATP;48.84887122101834,2.3722597281169575;Paris
IDFM:C01414;N02;IDFM:36551;Bastille - Beaumarchais;2.368949344463861;48.85441181193355;RATP;48.85441181193355,2.368949344463861;Paris
IDFM:C01414;N02;IDFM:22743;Oberkampf - Filles du Calvaire;2.3671266386554493;48.86197469976537;RATP;48.86197469976537,2.3671266386554493;Paris
IDFM:C01414;N02;IDFM:39929;Jacques Bonsergent;2.3609922897118416;48.87090854593583;RATP;48.87090854593583,2.3609922897118416;Paris
IDFM:C01414;N02;IDFM:474147;Gare de l'Est;2.3582320750009926;48.87584912526648;RATP;48.87584912526648,2.3582320750009926;Paris
IDFM:C01414;N02;IDFM:35852;Place de Clichy - Caulaincourt;2.3284836164824405;48.88417566109694;RATP;48.88417566109694,2.3284836164824405;Paris
IDFM:C01414;N02;IDFM:8412;Europe;2.322843866435029;48.87848708664875;RATP;48.87848708664875,2.322843866435029;Paris
IDFM:C01414;N02;IDFM:26744;Pont Alexandre III;2.314011174409437;48.86274325547353;RATP;48.86274325547353,2.314011174409437;Paris
IDFM:C01414;N02;IDFM:37577;Michel Debré;2.330652718428096;48.851217849201824;RATP;48.851217849201824,2.330652718428096;Paris
IDFM:C01415;N11;IDFM:28371;Porte de Vincennes;2.4103665238018355;48.84722141578465;RATP;48.84722141578465,2.4103665238018355;Paris
