Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne;latitude;longitude
48.84737487872935,2.3954619948327402;"{""coordinates"": [2.39546199483274, 48.84737487872935], ""type"": ""Point""}";Nation;METRO 6;6;METRO;0;0;METRO 6;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.84737487872935;2.39546199483274
48.89425226223873,2.313772157405782;"{""coordinates"": [2.313772157405782, 48.89425226223873], ""type"": ""Point""}";Porte de Clichy;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.89425226223873;2.313772157405782
48.729550722662786,2.3682641286195816;"{""coordinates"": [2.368264128619582, 48.729550722662786], ""type"": ""Point""}";Aéroport d'Orly;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;48.72955072266279;2.3682641286195816
48.8921233638325,2.2372135364577135;"{""coordinates"": [2.237213536457713, 48.8921233638325], ""type"": ""Point""}";La Défense;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;48.8921233638325;2.237213536457713
48.87949310793359,2.3885668704791967;"{""coordinates"": [2.388566870479197, 48.87949310793359], ""type"": ""Point""}";Botzaris;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;48.87949310793359;2.3885668704791967
48.852168369650244,2.3896255399759547;"{""coordinates"": [2.389625539975955, 48.852168369650244], ""type"": ""Point""}";Rue des Boulets;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.85216836965024;2.3896255399759547
48.86698310944948,2.290058833580487;"{""coordinates"": [2.290058833580487, 48.86698310944948], ""type"": ""Point""}";Boissière;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.86698310944948;2.290058833580487
48.84699703133652,2.2950191304763616;"{""coordinates"": [2.295019130476362, 48.84699703133652], ""type"": ""Point""}";Avenue Émile Zola;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84699703133652;2.2950191304763616
48.85343696230164,2.368736572626169;"{""coordinates"": [2.368736572626169, 48.85343696230164], ""type"": ""Point""}";Bastille;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.85343696230164;2.368736572626169
48.87184879466127,2.3765936840968225;"{""coordinates"": [2.376593684096822, 48.87184879466127], ""type"": ""Point""}";Belleville;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.87184879466127;2.3765936840968225
48.88181610818685,2.394012398359364;"{""coordinates"": [2.394012398359364, 48.88181610818685], ""type"": ""Point""}";Danube;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;48.88181610818685;2.394012398359364
48.85043454901342,2.2936124371878033;"{""coordinates"": [2.293612437187803, 48.85043454901342], ""type"": ""Point""}";Dupleix;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.85043454901342;2.2936124371878037
48.8465346367312,2.2859992220590075;"{""coordinates"": [2.285999222059008, 48.8465346367312], ""type"": ""Point""}";Charles Michels;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.8465346367312;2.2859992220590075
48.84445639456913,2.440439978057246;"{""coordinates"": [2.440439978057246, 48.84445639456913], ""type"": ""Point""}";Château de Vincennes;METRO 1;1;METRO;0;0;METRO 1;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.84445639456913;2.440439978057246
48.83494772325454,2.3681263304132094;"{""coordinates"": [2.368126330413209, 48.83494772325454], ""type"": ""Point""}";Chevaleret;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.83494772325454;2.3681263304132094
48.857477982529346,2.3515775629949967;"{""coordinates"": [2.351577562994997, 48.857477982529346], ""type"": ""Point""}";Hôtel de Ville;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.85747798252935;2.3515775629949967
48.8647940649002,2.2941620153942797;"{""coordinates"": [2.29416201539428, 48.8647940649002], ""type"": ""Point""}";Iéna;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.8647940649002;2.29416201539428
48.85250409151217,2.2681767494233314;"{""coordinates"": [2.268176749423331, 48.85250409151217], ""type"": ""Point""}";Jasmin;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.85250409151217;2.268176749423332
48.84595066575015,2.355050264434754;"{""coordinates"": [2.355050264434754, 48.84595066575015], ""type"": ""Point""}";Jussieu;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.84595066575015;2.355050264434754
48.81530753120022,2.2970777969729843;"{""coordinates"": [2.297077796972984, 48.81530753120022], ""type"": ""Point""}";Malakoff - Rue Étienne Dolet;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.81530753120022;2.2970777969729843
48.89048545474661,2.359995766394621;"{""coordinates"": [2.359995766394621, 48.89048545474661], ""type"": ""Point""}";Marx Dormoy;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.89048545474661;2.359995766394621
48.84524756545478,2.261623492404886;"{""coordinates"": [2.261623492404886, 48.84524756545478], ""type"": ""Point""}";Michel Ange-Molitor;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84524756545478;2.261623492404886
48.84505817231375,2.2617451249636717;"{""coordinates"": [2.261745124963672, 48.84505817231375], ""type"": ""Point""}";Michel Ange-Molitor;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.84505817231375;2.261745124963672
48.84713100819624,2.2727637533161595;"{""coordinates"": [2.27276375331616, 48.84713100819624], ""type"": ""Point""}";Mirabeau;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84713100819624;2.2727637533161595
48.87376998959543,2.31445603617697;"{""coordinates"": [2.31445603617697, 48.87376998959543], ""type"": ""Point""}";Miromesnil;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.87376998959543;2.31445603617697
48.88101649749112,2.272238940611057;"{""coordinates"": [2.272238940611057, 48.88101649749112], ""type"": ""Point""}";Les Sablons;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.88101649749112;2.272238940611057
48.87963476065682,2.3270222008895027;"{""coordinates"": [2.327022200889503, 48.87963476065682], ""type"": ""Point""}";Liège;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.87963476065682;2.3270222008895027
48.90323367878661,2.306010915009083;"{""coordinates"": [2.306010915009083, 48.90323367878661], ""type"": ""Point""}";Mairie de Clichy;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.90323367878661;2.306010915009083
48.91196489788089,2.3339248904797145;"{""coordinates"": [2.333924890479715, 48.91196489788089], ""type"": ""Point""}";Mairie de Saint-Ouen;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.91196489788089;2.3339248904797145
48.87976125309794,2.416479643681515;"{""coordinates"": [2.416479643681515, 48.87976125309794], ""type"": ""Point""}";Mairie des Lilas;METRO 11;11;METRO;0;0;METRO 11;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.87976125309794;2.416479643681515
48.83111266037533,2.3297050126201846;"{""coordinates"": [2.329705012620185, 48.83111266037533], ""type"": ""Point""}";Mouton-Duvernet;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.83111266037533;2.3297050126201846
48.85193594203498,2.340613006406504;"{""coordinates"": [2.340613006406504, 48.85193594203498], ""type"": ""Point""}";Odéon;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.85193594203498;2.340613006406504
48.86993903518653,2.332592489355912;"{""coordinates"": [2.332592489355912, 48.86993903518653], ""type"": ""Point""}";Opéra;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.86993903518653;2.332592489355912
48.829746119994304,2.231028100202621;"{""coordinates"": [2.231028100202621, 48.829746119994304], ""type"": ""Point""}";Pont de Sèvres;METRO 9;9;METRO;0;0;METRO 9;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.829746119994304;2.231028100202621
48.84706613315245,2.3074022406196404;"{""coordinates"": [2.30740224061964, 48.84706613315245], ""type"": ""Point""}";Ségur;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84706613315245;2.3074022406196404
48.82779554349536,2.305534669653895;"{""coordinates"": [2.305534669653895, 48.82779554349536], ""type"": ""Point""}";Porte de Vanves;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.82779554349536;2.305534669653895
48.82341162898739,2.3255756362122453;"{""coordinates"": [2.325575636212245, 48.82341162898739], ""type"": ""Point""}";Porte d'Orléans;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.82341162898739;2.3255756362122453
48.86120499033039,2.353495741491146;"{""coordinates"": [2.353495741491146, 48.86120499033039], ""type"": ""Point""}";Rambuteau;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.86120499033039;2.353495741491146
48.86702678847436,2.364247995104706;"{""coordinates"": [2.364247995104706, 48.86702678847436], ""type"": ""Point""}";République;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.86702678847436;2.364247995104706
48.86782709972698,2.3637404371950392;"{""coordinates"": [2.363740437195039, 48.86782709972698], ""type"": ""Point""}";République;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.86782709972698;2.3637404371950392
48.86394013069539,2.2784416488331494;"{""coordinates"": [2.278441648833149, 48.86394013069539], ""type"": ""Point""}";Rue de la Pompe;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.86394013069539;2.2784416488331494
48.87210144213156,2.4045149423791043;"{""coordinates"": [2.404514942379104, 48.87210144213156], ""type"": ""Point""}";Saint-Fargeau;METRO 3bis;3bis;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;48.87210144213156;2.4045149423791043
48.85144170744032,2.314408121472487;"{""coordinates"": [2.314408121472487, 48.85144170744032], ""type"": ""Point""}";Saint-François-Xavier;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.85144170744032;2.314408121472487
48.87817339105656,2.337857510381017;"{""coordinates"": [2.337857510381017, 48.87817339105656], ""type"": ""Point""}";Saint-Georges;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.87817339105656;2.337857510381017
48.83842729696758,2.360967167698855;"{""coordinates"": [2.360967167698855, 48.83842729696758], ""type"": ""Point""}";Saint-Marcel;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.83842729696758;2.360967167698855
48.848816373369594,2.3212578628937472;"{""coordinates"": [2.321257862893747, 48.848816373369594], ""type"": ""Point""}";Vaneau;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.8488163733696;2.3212578628937472
48.85687137924919,2.315056637317088;"{""coordinates"": [2.315056637317088, 48.85687137924919], ""type"": ""Point""}";Varenne;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.85687137924919;2.315056637317088
48.78756279294567,2.367804105603498;"{""coordinates"": [2.367804105603498, 48.78756279294567], ""type"": ""Point""}";Villejuif - Louis Aragon;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.78756279294567;2.367804105603498
48.90656714598029,2.3659203194009595;"{""coordinates"": [2.365920319400959, 48.90656714598029], ""type"": ""Point""}";Front Populaire;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.90656714598029;2.3659203194009595
48.89724528809305,2.3595078688155935;"{""coordinates"": [2.359507868815593, 48.89724528809305], ""type"": ""Point""}";Porte de la Chapelle;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.89724528809305;2.359507868815593
48.861168864595705,2.3672108677856154;"{""coordinates"": [2.367210867785615, 48.861168864595705], ""type"": ""Point""}";Saint-Sébastien-Froissart;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.861168864595705;2.3672108677856154
48.8762727026041,2.3580579070747385;"{""coordinates"": [2.358057907074739, 48.8762727026041], ""type"": ""Point""}";Gare de l'Est;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.8762727026041;2.3580579070747385
48.860786963526714,2.3209981919540845;"{""coordinates"": [2.320998191954085, 48.860786963526714], ""type"": ""Point""}";Assemblée Nationale;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.86078696352672;2.3209981919540845
48.8653353181603,2.416697272847641;"{""coordinates"": [2.416697272847641, 48.8653353181603], ""type"": ""Point""}";Gallieni;METRO 3;3;METRO;0;0;METRO 3;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.8653353181603;2.416697272847641
48.891228593203465,2.4023521439004725;"{""coordinates"": [2.402352143900472, 48.891228593203465], ""type"": ""Point""}";Hoche;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.891228593203465;2.4023521439004725
48.85745183174312,2.3510084614060265;"{""coordinates"": [2.351008461406026, 48.85745183174312], ""type"": ""Point""}";Hôtel de Ville;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.85745183174312;2.3510084614060265
48.92078596906289,2.410598616469426;"{""coordinates"": [2.410598616469426, 48.92078596906289], ""type"": ""Point""}";La Courneuve 8 Mai 1945;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.92078596906289;2.410598616469426
48.822583707737074,2.298464191958535;"{""coordinates"": [2.298464191958535, 48.822583707737074], ""type"": ""Point""}";Malakoff - Plateau de Vanves;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.822583707737074;2.298464191958535
48.822182658556564,2.3585513482022042;"{""coordinates"": [2.358551348202204, 48.822182658556564], ""type"": ""Point""}";Maison Blanche;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.82218265855656;2.358551348202204
48.886006151507,2.293529966337255;"{""coordinates"": [2.293529966337255, 48.886006151507], ""type"": ""Point""}";Porte de Champerret;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.886006151507;2.293529966337255
48.82642601087568,2.357245650758686;"{""coordinates"": [2.357245650758686, 48.82642601087568], ""type"": ""Point""}";Tolbiac;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.82642601087568;2.357245650758686
48.863065020217945,2.2862431693282357;"{""coordinates"": [2.286243169328236, 48.863065020217945], ""type"": ""Point""}";Trocadéro;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.863065020217945;2.286243169328236
48.86979855646069,2.2853350946861695;"{""coordinates"": [2.285335094686169, 48.86979855646069], ""type"": ""Point""}";Victor Hugo;METRO 2;2;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;48.86979855646069;2.285335094686169
48.877100185798646,2.3487755574768467;"{""coordinates"": [2.348775557476847, 48.877100185798646], ""type"": ""Point""}";Poissonnière;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.877100185798646;2.3487755574768467
48.83273670175476,2.400310403025077;"{""coordinates"": [2.400310403025077, 48.83273670175476], ""type"": ""Point""}";Porte de Charenton;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.83273670175476;2.400310403025077
48.90653600856719,2.4500061663133703;"{""coordinates"": [2.45000616631337, 48.90653600856719], ""type"": ""Point""}";Bobigny Pablo Picasso;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.90653600856719;2.4500061663133703
48.82182955806905,2.370053603529677;"{""coordinates"": [2.370053603529677, 48.82182955806905], ""type"": ""Point""}";Porte d'Ivry;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82182955806905;2.370053603529677
48.8974287355787,2.3865814331137196;"{""coordinates"": [2.38658143311372, 48.8974287355787], ""type"": ""Point""}";Porte de la Villette;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.8974287355787;2.38658143311372
48.92981642738063,2.3572920708824574;"{""coordinates"": [2.357292070882457, 48.92981642738063], ""type"": ""Point""}";Saint-Denis - Porte de Paris;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;48.92981642738063;2.3572920708824574
48.87755125180425,2.2831622422302296;"{""coordinates"": [2.28316224223023, 48.87755125180425], ""type"": ""Point""}";Porte Maillot;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.87755125180425;2.2831622422302296
48.819453686993754,2.3651909325792806;"{""coordinates"": [2.365190932579281, 48.819453686993754], ""type"": ""Point""}";Porte de Choisy;TRAM 9;9;TRAMWAY;0;0;0;TRAM 9;0;KEOLIS;;48.81945368699376;2.3651909325792806
48.897143819382286,2.506408247006797;"{""coordinates"": [2.506408247006797, 48.897143819382286], ""type"": ""Point""}";Allée de la Tour Rendez-Vous;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;48.897143819382286;2.506408247006797
48.91409326350574,2.431278002116335;"{""coordinates"": [2.431278002116335, 48.91409326350574], ""type"": ""Point""}";Gaston Roulaud;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.91409326350574;2.431278002116335
48.933586403729805,2.3710831716238596;"{""coordinates"": [2.37108317162386, 48.933586403729805], ""type"": ""Point""}";Hôpital Delafontaine;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.933586403729805;2.37108317162386
48.90781431666948,2.454357578777375;"{""coordinates"": [2.454357578777375, 48.90781431666948], ""type"": ""Point""}";Jean Rostand;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.90781431666948;2.454357578777375
48.90966636535197,2.437487802213591;"{""coordinates"": [2.437487802213591, 48.90966636535197], ""type"": ""Point""}";La Ferme;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.90966636535197;2.437487802213591
48.82150891739616,2.333339832857645;"{""coordinates"": [2.333339832857645, 48.82150891739616], ""type"": ""Point""}";Montsouris;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82150891739616;2.333339832857645
48.82471101880376,2.318829692620226;"{""coordinates"": [2.318829692620226, 48.82471101880376], ""type"": ""Point""}";Jean Moulin;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82471101880376;2.318829692620226
48.81950050990851,2.345803581204492;"{""coordinates"": [2.345803581204492, 48.81950050990851], ""type"": ""Point""}";Stade Charléty;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.81950050990851;2.345803581204492
